,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total Cost,Year-Month,MonthName
348186,523302,22307,GOLD MUG BONE CHINA TREE OF LIFE,6,2010-09-21 12:43:00,1.95,14911.0,EIRE,11.7,2010-09,September
348187,523302,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,2010-09-21 12:43:00,1.95,14911.0,EIRE,11.7,2010-09,September
348188,523302,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2010-09-21 12:43:00,0.85,14911.0,EIRE,10.2,2010-09,September
348189,523302,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2010-09-21 12:43:00,2.95,14911.0,EIRE,23.6,2010-09,September
348190,523302,22561,WOODEN SCHOOL COLOURING SET,12,2010-09-21 12:43:00,1.65,14911.0,EIRE,19.799999999999997,2010-09,September
348191,523302,22560,TRADITIONAL MODELLING CLAY,24,2010-09-21 12:43:00,1.25,14911.0,EIRE,30.0,2010-09,September
348192,523302,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-09-21 12:43:00,0.42,14911.0,EIRE,10.08,2010-09,September
348193,523302,21361,LOVE LARGE WOOD LETTERS ,1,2010-09-21 12:43:00,12.75,14911.0,EIRE,12.75,2010-09,September
348195,523302,22687,DOORMAT CHRISTMAS VILLAGE,2,2010-09-21 12:43:00,7.95,14911.0,EIRE,15.9,2010-09,September
348196,523302,22688,DOORMAT PEACE ON EARTH BLUE,2,2010-09-21 12:43:00,7.95,14911.0,EIRE,15.9,2010-09,September
348197,523302,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2010-09-21 12:43:00,1.65,14911.0,EIRE,19.799999999999997,2010-09,September
348198,523302,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-09-21 12:43:00,2.95,14911.0,EIRE,35.400000000000006,2010-09,September
348199,523302,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2010-09-21 12:43:00,2.55,14911.0,EIRE,30.599999999999998,2010-09,September
348200,523302,22952,72 CAKE CASES VINTAGE CHRISTMAS,24,2010-09-21 12:43:00,0.55,14911.0,EIRE,13.200000000000001,2010-09,September
348201,523302,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2010-09-21 12:43:00,0.85,14911.0,EIRE,10.2,2010-09,September
348202,523302,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-09-21 12:43:00,1.25,14911.0,EIRE,15.0,2010-09,September
348203,523302,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-09-21 12:43:00,1.25,14911.0,EIRE,15.0,2010-09,September
348204,523302,22075,6 RIBBONS ELEGANT CHRISTMAS ,12,2010-09-21 12:43:00,1.65,14911.0,EIRE,19.799999999999997,2010-09,September
348205,523302,21821,GLITTER STAR GARLAND WITH BELLS ,6,2010-09-21 12:43:00,3.75,14911.0,EIRE,22.5,2010-09,September
348206,523302,35970,ZINC FOLKART SLEIGH BELLS,12,2010-09-21 12:43:00,1.69,14911.0,EIRE,20.28,2010-09,September
348207,523302,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2010-09-21 12:43:00,7.95,14911.0,EIRE,15.9,2010-09,September
348208,523302,22571,ROCKING HORSE RED CHRISTMAS ,12,2010-09-21 12:43:00,0.85,14911.0,EIRE,10.2,2010-09,September
348209,523302,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,2010-09-21 12:43:00,0.85,14911.0,EIRE,10.2,2010-09,September
348210,523302,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,12,2010-09-21 12:43:00,0.85,14911.0,EIRE,10.2,2010-09,September
348211,523302,21806,WHITE CHRISTMAS HEART DECORATION,36,2010-09-21 12:43:00,0.42,14911.0,EIRE,15.12,2010-09,September
348212,523302,22575,METAL MERRY CHRISTMAS WREATH,32,2010-09-21 12:43:00,1.95,14911.0,EIRE,62.4,2010-09,September
348213,523302,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-09-21 12:43:00,1.25,14911.0,EIRE,15.0,2010-09,September
348214,523302,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,12,2010-09-21 12:43:00,1.65,14911.0,EIRE,19.799999999999997,2010-09,September
348215,523302,22049,WRAP CHRISTMAS SCREEN PRINT,25,2010-09-21 12:43:00,0.42,14911.0,EIRE,10.5,2010-09,September
348216,523302,22959,WRAP CHRISTMAS VILLAGE,25,2010-09-21 12:43:00,0.42,14911.0,EIRE,10.5,2010-09,September
348217,523302,22674,FRENCH TOILET SIGN BLUE METAL,12,2010-09-21 12:43:00,1.25,14911.0,EIRE,15.0,2010-09,September
348218,523302,22366,DOORMAT AIRMAIL ,2,2010-09-21 12:43:00,7.95,14911.0,EIRE,15.9,2010-09,September
348219,523302,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,2010-09-21 12:43:00,0.85,14911.0,EIRE,10.2,2010-09,September
348220,523302,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,12,2010-09-21 12:43:00,1.65,14911.0,EIRE,19.799999999999997,2010-09,September
348305,523306,21175,GIN + TONIC DIET METAL SIGN,12,2010-09-21 12:54:00,2.1,14911.0,EIRE,25.200000000000003,2010-09,September
348348,523308,84877B,GREEN ROUND COMPACT MIRROR,24,2010-09-21 13:06:00,1.25,14156.0,EIRE,30.0,2010-09,September
348349,523308,20728,LUNCH BAG CARS BLUE,20,2010-09-21 13:06:00,1.65,14156.0,EIRE,33.0,2010-09,September
348350,523308,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2010-09-21 13:06:00,1.95,14156.0,EIRE,15.6,2010-09,September
348351,523308,22382,LUNCH BAG SPACEBOY DESIGN ,20,2010-09-21 13:06:00,1.65,14156.0,EIRE,33.0,2010-09,September
348352,523308,20727,LUNCH BAG  BLACK SKULL.,10,2010-09-21 13:06:00,1.65,14156.0,EIRE,16.5,2010-09,September
348353,523308,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,2010-09-21 13:06:00,0.85,14156.0,EIRE,17.0,2010-09,September
348354,523308,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2010-09-21 13:06:00,1.65,14156.0,EIRE,33.0,2010-09,September
348355,523308,20719,WOODLAND CHARLOTTE BAG,20,2010-09-21 13:06:00,0.85,14156.0,EIRE,17.0,2010-09,September
348356,523308,20726,LUNCH BAG WOODLAND,20,2010-09-21 13:06:00,1.65,14156.0,EIRE,33.0,2010-09,September
348357,523308,22333,RETRO SPOT PARTY BAG + STICKER SET,24,2010-09-21 13:06:00,1.65,14156.0,EIRE,39.599999999999994,2010-09,September
348358,523308,22334,DINOSAUR PARTY BAG + STICKER SET,24,2010-09-21 13:06:00,1.65,14156.0,EIRE,39.599999999999994,2010-09,September
348359,523308,22331,WOODLAND PARTY BAG + STICKER SET,24,2010-09-21 13:06:00,1.65,14156.0,EIRE,39.599999999999994,2010-09,September
348360,523308,22332,SKULLS PARTY BAG + STICKER SET,8,2010-09-21 13:06:00,1.65,14156.0,EIRE,13.2,2010-09,September
348361,523308,22065,CHRISTMAS PUDDING TRINKET POT ,24,2010-09-21 13:06:00,1.45,14156.0,EIRE,34.8,2010-09,September
348362,523308,22809,SET OF 6 T-LIGHTS SANTA,24,2010-09-21 13:06:00,2.95,14156.0,EIRE,70.80000000000001,2010-09,September
348363,523308,22580,ADVENT CALENDAR GINGHAM SACK,12,2010-09-21 13:06:00,5.95,14156.0,EIRE,71.4,2010-09,September
348364,523308,22865,HAND WARMER OWL DESIGN,12,2010-09-21 13:06:00,2.1,14156.0,EIRE,25.200000000000003,2010-09,September
348365,523308,22186,RED STAR CARD HOLDER,12,2010-09-21 13:06:00,2.95,14156.0,EIRE,35.400000000000006,2010-09,September
348366,523308,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2010-09-21 13:06:00,2.55,14156.0,EIRE,15.299999999999999,2010-09,September
348367,523308,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,24,2010-09-21 13:06:00,2.55,14156.0,EIRE,61.199999999999996,2010-09,September
348368,523308,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,24,2010-09-21 13:06:00,2.95,14156.0,EIRE,70.80000000000001,2010-09,September
348369,523308,22695,WICKER WREATH SMALL,24,2010-09-21 13:06:00,1.45,14156.0,EIRE,34.8,2010-09,September
348370,523308,22696,WICKER WREATH LARGE,24,2010-09-21 13:06:00,1.95,14156.0,EIRE,46.8,2010-09,September
348371,523308,22571,ROCKING HORSE RED CHRISTMAS ,48,2010-09-21 13:06:00,0.85,14156.0,EIRE,40.8,2010-09,September
348372,523308,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,24,2010-09-21 13:06:00,0.85,14156.0,EIRE,20.4,2010-09,September
348373,523308,22088,PAPER BUNTING COLOURED LACE,12,2010-09-21 13:06:00,2.95,14156.0,EIRE,35.400000000000006,2010-09,September
348374,523308,85232B,SET OF 3 BABUSHKA STACKING TINS,6,2010-09-21 13:06:00,4.95,14156.0,EIRE,29.700000000000003,2010-09,September
348375,523308,20828,GLITTER BUTTERFLY CLIPS,12,2010-09-21 13:06:00,2.55,14156.0,EIRE,30.599999999999998,2010-09,September
348376,523308,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-09-21 13:06:00,4.95,14156.0,EIRE,29.700000000000003,2010-09,September
348377,523308,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,2010-09-21 13:06:00,8.5,14156.0,EIRE,17.0,2010-09,September
348378,523308,20724,RED SPOTTY CHARLOTTE BAG,20,2010-09-21 13:06:00,0.85,14156.0,EIRE,17.0,2010-09,September
348379,523308,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,20,2010-09-21 13:06:00,0.85,14156.0,EIRE,17.0,2010-09,September
348380,523308,21355,TOAST ITS - I LOVE YOU ,12,2010-09-21 13:06:00,1.25,14156.0,EIRE,15.0,2010-09,September
348381,523308,21358,TOAST ITS - HAPPY BIRTHDAY,12,2010-09-21 13:06:00,1.25,14156.0,EIRE,15.0,2010-09,September
348382,523308,20723,STRAWBERRY CHARLOTTE BAG,20,2010-09-21 13:06:00,0.85,14156.0,EIRE,17.0,2010-09,September
348383,523308,20725,LUNCH BAG RED SPOTTY,20,2010-09-21 13:06:00,1.65,14156.0,EIRE,33.0,2010-09,September
348384,523308,22384,LUNCH BAG PINK RETROSPOT,20,2010-09-21 13:06:00,1.65,14156.0,EIRE,33.0,2010-09,September
348385,523308,22383,LUNCH BAG SUKI  DESIGN ,10,2010-09-21 13:06:00,1.65,14156.0,EIRE,16.5,2010-09,September
348386,523308,22151,PLACE SETTING WHITE HEART,48,2010-09-21 13:06:00,0.42,14156.0,EIRE,20.16,2010-09,September
348387,523308,22152,PLACE SETTING WHITE STAR,48,2010-09-21 13:06:00,0.42,14156.0,EIRE,20.16,2010-09,September
348388,523309,20712,JUMBO BAG WOODLAND ANIMALS,10,2010-09-21 13:08:00,1.95,14156.0,EIRE,19.5,2010-09,September
349677,523356,22274,FELTCRAFT DOLL EMILY,48,2010-09-21 17:10:00,2.55,14911.0,EIRE,122.39999999999999,2010-09,September
349678,523356,22666,RECIPE BOX PANTRY YELLOW DESIGN,48,2010-09-21 17:10:00,2.55,14911.0,EIRE,122.39999999999999,2010-09,September
349679,523356,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,144,2010-09-21 17:10:00,1.06,14911.0,EIRE,152.64000000000001,2010-09,September
349680,523356,22907,PACK OF 20 NAPKINS PANTRY DESIGN,192,2010-09-21 17:10:00,0.64,14911.0,EIRE,122.88,2010-09,September
349681,523356,22426,ENAMEL WASH BOWL CREAM,16,2010-09-21 17:10:00,2.95,14911.0,EIRE,47.2,2010-09,September
349682,523356,22425,ENAMEL COLANDER CREAM,16,2010-09-21 17:10:00,4.25,14911.0,EIRE,68.0,2010-09,September
349683,523356,22430,ENAMEL WATERING CAN CREAM,16,2010-09-21 17:10:00,4.25,14911.0,EIRE,68.0,2010-09,September
349684,523356,22424,ENAMEL BREAD BIN CREAM,8,2010-09-21 17:10:00,10.95,14911.0,EIRE,87.6,2010-09,September
349685,523356,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,32,2010-09-21 17:10:00,2.1,14911.0,EIRE,67.2,2010-09,September
349686,523356,21718,RED METAL BEACH SPADE ,48,2010-09-21 17:10:00,1.25,14911.0,EIRE,60.0,2010-09,September
349687,523356,22744,MAKE YOUR OWN MONSOON CARD KIT,48,2010-09-21 17:10:00,2.55,14911.0,EIRE,122.39999999999999,2010-09,September
349688,523356,22138,BAKING SET 9 PIECE RETROSPOT ,24,2010-09-21 17:10:00,4.25,14911.0,EIRE,102.0,2010-09,September
349689,523356,22570,FELTCRAFT CUSHION RABBIT,32,2010-09-21 17:10:00,3.39,14911.0,EIRE,108.48,2010-09,September
349967,C523382,22303,COFFEE MUG APPLES DESIGN,-2,2010-09-21 19:42:00,2.55,14911.0,EIRE,-5.1,2010-09,September
349968,C523382,20777,CHRYSANTHEMUM NOTEBOOK,-1,2010-09-21 19:42:00,1.65,14911.0,EIRE,-1.65,2010-09,September
349969,C523382,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2010-09-21 19:42:00,2.95,14911.0,EIRE,-2.95,2010-09,September
353152,523719,22705,WRAP GREEN PEARS ,25,2010-09-23 16:09:00,0.42,,EIRE,10.5,2010-09,September
353153,523719,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-09-23 16:09:00,2.1,,EIRE,12.600000000000001,2010-09,September
353154,523719,22273,FELTCRAFT DOLL MOLLY,6,2010-09-23 16:09:00,2.95,,EIRE,17.700000000000003,2010-09,September
353155,523719,22493,PAINT YOUR OWN CANVAS SET,12,2010-09-23 16:09:00,1.65,,EIRE,19.799999999999997,2010-09,September
353156,523719,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-09-23 16:09:00,1.95,,EIRE,19.5,2010-09,September
353157,523719,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2010-09-23 16:09:00,1.95,,EIRE,19.5,2010-09,September
353158,523719,21868,POTTING SHED TEA MUG,12,2010-09-23 16:09:00,1.25,,EIRE,15.0,2010-09,September
353159,523719,21166,COOK WITH WINE METAL SIGN ,12,2010-09-23 16:09:00,1.95,,EIRE,23.4,2010-09,September
353160,523719,21175,GIN + TONIC DIET METAL SIGN,12,2010-09-23 16:09:00,2.1,,EIRE,25.200000000000003,2010-09,September
353162,523719,22854,CREAM SWEETHEART EGG HOLDER,8,2010-09-23 16:09:00,4.95,,EIRE,39.6,2010-09,September
353163,523719,22863,SOAP DISH BROCANTE,6,2010-09-23 16:09:00,2.95,,EIRE,17.700000000000003,2010-09,September
353164,523719,22478,BIRDHOUSE GARDEN MARKER ,10,2010-09-23 16:09:00,1.25,,EIRE,12.5,2010-09,September
353165,523719,22188,BLACK HEART CARD HOLDER,4,2010-09-23 16:09:00,3.95,,EIRE,15.8,2010-09,September
353166,523719,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2010-09-23 16:09:00,0.85,,EIRE,20.4,2010-09,September
353167,523719,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,12,2010-09-23 16:09:00,2.95,,EIRE,35.400000000000006,2010-09,September
353168,523719,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-09-23 16:09:00,2.95,,EIRE,17.700000000000003,2010-09,September
353169,523719,22673,FRENCH GARDEN SIGN BLUE METAL,12,2010-09-23 16:09:00,1.25,,EIRE,15.0,2010-09,September
353170,523719,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2010-09-23 16:09:00,1.25,,EIRE,15.0,2010-09,September
353171,523719,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2010-09-23 16:09:00,1.65,,EIRE,19.799999999999997,2010-09,September
353172,523719,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,2010-09-23 16:09:00,1.65,,EIRE,19.799999999999997,2010-09,September
353173,523719,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2010-09-23 16:09:00,2.95,,EIRE,17.700000000000003,2010-09,September
353174,523719,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-09-23 16:09:00,0.85,,EIRE,10.2,2010-09,September
353175,523719,22423,REGENCY CAKESTAND 3 TIER,2,2010-09-23 16:09:00,12.75,,EIRE,25.5,2010-09,September
353176,523719,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,12,2010-09-23 16:09:00,3.75,,EIRE,45.0,2010-09,September
353177,523719,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,12,2010-09-23 16:09:00,3.75,,EIRE,45.0,2010-09,September
353178,523719,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6,2010-09-23 16:09:00,3.75,,EIRE,22.5,2010-09,September
353179,523719,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-09-23 16:09:00,3.75,,EIRE,22.5,2010-09,September
353180,523719,22715,CARD WEDDING DAY,12,2010-09-23 16:09:00,0.42,,EIRE,5.04,2010-09,September
355741,523966,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-09-26 13:20:00,4.65,14911.0,EIRE,37.2,2010-09,September
355742,523966,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-09-26 13:20:00,4.95,14911.0,EIRE,14.850000000000001,2010-09,September
355743,523966,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2010-09-26 13:20:00,3.75,14911.0,EIRE,15.0,2010-09,September
355744,523966,22940,FELTCRAFT CHRISTMAS FAIRY,4,2010-09-26 13:20:00,4.25,14911.0,EIRE,17.0,2010-09,September
355745,523966,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-09-26 13:20:00,2.95,14911.0,EIRE,17.700000000000003,2010-09,September
355746,523966,22748,POPPY'S PLAYHOUSE KITCHEN,6,2010-09-26 13:20:00,2.1,14911.0,EIRE,12.600000000000001,2010-09,September
355747,523966,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2010-09-26 13:20:00,2.1,14911.0,EIRE,12.600000000000001,2010-09,September
355748,523966,22551,PLASTERS IN TIN SPACEBOY,12,2010-09-26 13:20:00,1.65,14911.0,EIRE,19.799999999999997,2010-09,September
355749,523966,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2010-09-26 13:20:00,2.95,14911.0,EIRE,17.700000000000003,2010-09,September
355750,523966,22629,SPACEBOY LUNCH BOX ,12,2010-09-26 13:20:00,1.95,14911.0,EIRE,23.4,2010-09,September
356735,524018,20682,RED SPOTTY CHILDS UMBRELLA,6,2010-09-27 10:23:00,3.25,14911.0,EIRE,19.5,2010-09,September
356736,524018,15056BL,EDWARDIAN PARASOL BLACK,3,2010-09-27 10:23:00,5.95,14911.0,EIRE,17.85,2010-09,September
356737,524018,15056N,EDWARDIAN PARASOL NATURAL,3,2010-09-27 10:23:00,5.95,14911.0,EIRE,17.85,2010-09,September
356738,524018,20679,EDWARDIAN PARASOL RED,3,2010-09-27 10:23:00,5.95,14911.0,EIRE,17.85,2010-09,September
356739,524018,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2010-09-27 10:23:00,5.95,14911.0,EIRE,17.85,2010-09,September
356740,524018,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,3,2010-09-27 10:23:00,5.95,14911.0,EIRE,17.85,2010-09,September
356741,524018,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-09-27 10:23:00,4.95,14911.0,EIRE,14.850000000000001,2010-09,September
356742,524018,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2010-09-27 10:23:00,4.95,14911.0,EIRE,14.850000000000001,2010-09,September
356743,524018,22618,COOKING SET RETROSPOT,4,2010-09-27 10:23:00,9.95,14911.0,EIRE,39.8,2010-09,September
356744,524018,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-09-27 10:23:00,8.5,14911.0,EIRE,17.0,2010-09,September
356745,524018,22757,LARGE RED BABUSHKA NOTEBOOK ,12,2010-09-27 10:23:00,1.25,14911.0,EIRE,15.0,2010-09,September
356746,524018,20828,GLITTER BUTTERFLY CLIPS,6,2010-09-27 10:23:00,2.55,14911.0,EIRE,15.299999999999999,2010-09,September
356747,524018,20829,GLITTER HANGING BUTTERFLY STRING,8,2010-09-27 10:23:00,2.1,14911.0,EIRE,16.8,2010-09,September
356748,524018,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-09-27 10:23:00,1.25,14911.0,EIRE,15.0,2010-09,September
356749,524018,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2010-09-27 10:23:00,1.25,14911.0,EIRE,15.0,2010-09,September
356750,524018,22585,PACK OF 6 BIRDY GIFT TAGS,48,2010-09-27 10:23:00,1.25,14911.0,EIRE,60.0,2010-09,September
356751,524018,22423,REGENCY CAKESTAND 3 TIER,3,2010-09-27 10:23:00,12.75,14911.0,EIRE,38.25,2010-09,September
356752,524018,22698,PINK REGENCY TEACUP AND SAUCER,6,2010-09-27 10:23:00,2.95,14911.0,EIRE,17.700000000000003,2010-09,September
356753,524018,22697,GREEN REGENCY TEACUP AND SAUCER,6,2010-09-27 10:23:00,2.95,14911.0,EIRE,17.700000000000003,2010-09,September
356754,524018,22894,TABLECLOTH RED APPLES DESIGN ,4,2010-09-27 10:23:00,8.5,14911.0,EIRE,34.0,2010-09,September
356755,524018,22898,CHILDRENS APRON APPLE DESIGN,8,2010-09-27 10:23:00,1.95,14911.0,EIRE,15.6,2010-09,September
356756,524018,21491,SET OF THREE VINTAGE GIFT WRAPS,12,2010-09-27 10:23:00,1.95,14911.0,EIRE,23.4,2010-09,September
356757,524018,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2010-09-27 10:23:00,0.85,14911.0,EIRE,10.2,2010-09,September
356758,524018,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-09-27 10:23:00,1.25,14911.0,EIRE,15.0,2010-09,September
356759,524018,21136,PAINTED METAL PEARS ASSORTED,16,2010-09-27 10:23:00,1.69,14911.0,EIRE,27.04,2010-09,September
356760,524018,21135,VICTORIAN  METAL POSTCARD SPRING,8,2010-09-27 10:23:00,1.69,14911.0,EIRE,13.52,2010-09,September
356761,524018,22652,TRAVEL SEWING KIT,12,2010-09-27 10:23:00,1.65,14911.0,EIRE,19.799999999999997,2010-09,September
356762,524018,22654,DELUXE SEWING KIT ,4,2010-09-27 10:23:00,5.95,14911.0,EIRE,23.8,2010-09,September
356763,524018,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,2010-09-27 10:23:00,0.85,14911.0,EIRE,20.4,2010-09,September
356764,524018,85216,ASSORTED CAKES FRIDGE MAGNETS,24,2010-09-27 10:23:00,0.65,14911.0,EIRE,15.600000000000001,2010-09,September
356765,524018,22627,MINT KITCHEN SCALES,2,2010-09-27 10:23:00,8.5,14911.0,EIRE,17.0,2010-09,September
356766,524018,22624,IVORY KITCHEN SCALES,2,2010-09-27 10:23:00,8.5,14911.0,EIRE,17.0,2010-09,September
356767,524018,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-09-27 10:23:00,3.75,14911.0,EIRE,15.0,2010-09,September
356768,524018,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-09-27 10:23:00,3.75,14911.0,EIRE,15.0,2010-09,September
356769,524018,22939,APRON APPLE DELIGHT,4,2010-09-27 10:23:00,4.95,14911.0,EIRE,19.8,2010-09,September
356770,524018,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2010-09-27 10:23:00,2.95,14911.0,EIRE,35.400000000000006,2010-09,September
356771,524018,22897,OVEN MITT APPLE DESIGN,10,2010-09-27 10:23:00,1.45,14911.0,EIRE,14.5,2010-09,September
356772,524018,22908,PACK OF 20 NAPKINS RED APPLES,12,2010-09-27 10:23:00,0.85,14911.0,EIRE,10.2,2010-09,September
356773,524018,22303,COFFEE MUG APPLES DESIGN,6,2010-09-27 10:23:00,2.55,14911.0,EIRE,15.299999999999999,2010-09,September
356774,524018,22057,CERAMIC PLATE STRAWBERRY DESIGN,12,2010-09-27 10:23:00,1.49,14911.0,EIRE,17.88,2010-09,September
356775,524018,21231,SWEETHEART CERAMIC TRINKET BOX,24,2010-09-27 10:23:00,1.25,14911.0,EIRE,30.0,2010-09,September
358116,524139,22423,REGENCY CAKESTAND 3 TIER,16,2010-09-27 14:45:00,10.95,14911.0,EIRE,175.2,2010-09,September
358117,524139,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-09-27 14:45:00,2.55,14911.0,EIRE,81.6,2010-09,September
358118,524139,22121,NOEL WOODEN BLOCK LETTERS ,3,2010-09-27 14:45:00,5.95,14911.0,EIRE,17.85,2010-09,September
358119,524139,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2010-09-27 14:45:00,4.25,14911.0,EIRE,17.0,2010-09,September
358120,524139,22044,CHRISTMAS CARD STACK OF PRESENTS,12,2010-09-27 14:45:00,0.42,14911.0,EIRE,5.04,2010-09,September
358121,524139,22816,CARD MOTORBIKE SANTA,12,2010-09-27 14:45:00,0.42,14911.0,EIRE,5.04,2010-09,September
358122,524139,22152,PLACE SETTING WHITE STAR,24,2010-09-27 14:45:00,0.42,14911.0,EIRE,10.08,2010-09,September
358123,524139,22151,PLACE SETTING WHITE HEART,24,2010-09-27 14:45:00,0.42,14911.0,EIRE,10.08,2010-09,September
358124,524139,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,2010-09-27 14:45:00,1.25,14911.0,EIRE,15.0,2010-09,September
358125,524139,85064,CREAM SWEETHEART LETTER RACK,2,2010-09-27 14:45:00,5.45,14911.0,EIRE,10.9,2010-09,September
358126,524139,21135,VICTORIAN  METAL POSTCARD SPRING,8,2010-09-27 14:45:00,1.69,14911.0,EIRE,13.52,2010-09,September
358127,524139,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-09-27 14:45:00,3.25,14911.0,EIRE,26.0,2010-09,September
358128,524139,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-09-27 14:45:00,2.95,14911.0,EIRE,23.6,2010-09,September
358129,524139,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2010-09-27 14:45:00,6.75,14911.0,EIRE,27.0,2010-09,September
358130,524139,84840,SWEETHEART CARRY-ALL BASKET,2,2010-09-27 14:45:00,8.5,14911.0,EIRE,17.0,2010-09,September
358131,524139,22950,36 DOILIES VINTAGE CHRISTMAS,12,2010-09-27 14:45:00,1.45,14911.0,EIRE,17.4,2010-09,September
358132,524139,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2010-09-27 14:45:00,0.85,14911.0,EIRE,10.2,2010-09,September
358133,524139,22944,CHRISTMAS METAL POSTCARD WITH BELLS,12,2010-09-27 14:45:00,1.25,14911.0,EIRE,15.0,2010-09,September
358134,524139,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2010-09-27 14:45:00,2.95,14911.0,EIRE,17.700000000000003,2010-09,September
358135,524139,47590B,PINK HAPPY BIRTHDAY BUNTING,50,2010-09-27 14:45:00,4.65,14911.0,EIRE,232.50000000000003,2010-09,September
358136,524139,47590A,BLUE HAPPY BIRTHDAY BUNTING,50,2010-09-27 14:45:00,4.65,14911.0,EIRE,232.50000000000003,2010-09,September
358137,524139,22283,6 EGG HOUSE PAINTED WOOD,16,2010-09-27 14:45:00,6.95,14911.0,EIRE,111.2,2010-09,September
358138,524139,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2010-09-27 14:45:00,1.69,14911.0,EIRE,20.28,2010-09,September
358139,524139,22034,ROBIN CHRISTMAS CARD,12,2010-09-27 14:45:00,0.42,14911.0,EIRE,5.04,2010-09,September
358140,524139,22042,CHRISTMAS CARD SINGING ANGEL,12,2010-09-27 14:45:00,0.42,14911.0,EIRE,5.04,2010-09,September
